2023.01.31,05:55,1.08472,1.08475,1.08442,1.08447,217
2023.01.31,06:00,1.08448,1.08456,1.08440,1.08456,118
2023.01.31,06:05,1.08455,1.08455,1.08433,1.08433,148
2023.01.31,06:10,1.08434,1.08445,1.08432,1.08437,131
2023.01.31,06:15,1.08438,1.08440,1.08396,1.08420,226
2023.01.31,06:20,1.08421,1.08436,1.08418,1.08429,115
2023.01.31,06:25,1.08426,1.08432,1.08405,1.08406,175
2023.01.31,06:30,1.08407,1.08421,1.08396,1.08418,175
2023.01.31,06:35,1.08417,1.08423,1.08397,1.08422,170
2023.01.31,06:40,1.08423,1.08432,1.08410,1.08432,138
2023.01.31,06:45,1.08433,1.08440,1.08423,1.08431,209
2023.01.31,06:50,1.08432,1.08447,1.08432,1.08447,126
2023.01.31,06:55,1.08448,1.08463,1.08445,1.08462,161
2023.01.31,07:00,1.08461,1.08468,1.08452,1.08462,166
2023.01.31,07:05,1.08461,1.08463,1.08435,1.08440,126
2023.01.31,07:10,1.08439,1.08439,1.08423,1.08424,108
2023.01.31,07:15,1.08425,1.08435,1.08419,1.08427,85
2023.01.31,07:20,1.08428,1.08438,1.08426,1.08434,86
2023.01.31,07:25,1.08434,1.08447,1.08427,1.08443,178
2023.01.31,07:30,1.08442,1.08443,1.08422,1.08431,177
2023.01.31,07:35,1.08430,1.08432,1.08411,1.08425,159
2023.01.31,07:40,1.08425,1.08429,1.08415,1.08425,125
2023.01.31,07:45,1.08422,1.08451,1.08412,1.08422,236
2023.01.31,07:50,1.08425,1.08444,1.08419,1.08433,153
2023.01.31,07:55,1.08435,1.08437,1.08330,1.08353,315
2023.01.31,08:00,1.08351,1.08355,1.08317,1.08337,400
2023.01.31,08:05,1.08335,1.08372,1.08330,1.08371,260
2023.01.31,08:10,1.08373,1.08380,1.08350,1.08374,286
2023.01.31,08:15,1.08375,1.08394,1.08365,1.08365,291
2023.01.31,08:20,1.08368,1.08387,1.08367,1.08381,256
2023.01.31,08:25,1.08382,1.08403,1.08376,1.08387,196
2023.01.31,08:30,1.08388,1.08412,1.08388,1.08408,201
2023.01.31,08:35,1.08409,1.08409,1.08381,1.08381,269
2023.01.31,08:40,1.08380,1.08402,1.08377,1.08398,218
2023.01.31,08:45,1.08398,1.08423,1.08398,1.08422,218
2023.01.31,08:50,1.08423,1.08423,1.08414,1.08421,100
2023.01.31,08:55,1.08421,1.08421,1.08392,1.08394,278
2023.01.31,09:00,1.08392,1.08397,1.08342,1.08353,520
2023.01.31,09:05,1.08356,1.08402,1.08345,1.08378,347
2023.01.31,09:10,1.08380,1.08424,1.08376,1.08421,262
2023.01.31,09:15,1.08421,1.08467,1.08416,1.08435,307
2023.01.31,09:20,1.08434,1.08449,1.08418,1.08421,341
2023.01.31,09:25,1.08421,1.08444,1.08413,1.08439,236
2023.01.31,09:30,1.08439,1.08457,1.08431,1.08446,258
2023.01.31,09:35,1.08446,1.08468,1.08444,1.08450,280
2023.01.31,09:40,1.08452,1.08491,1.08433,1.08474,307
2023.01.31,09:45,1.08470,1.08497,1.08384,1.08476,613
2023.01.31,09:50,1.08474,1.08486,1.08442,1.08469,388
2023.01.31,09:55,1.08468,1.08486,1.08436,1.08444,425
2023.01.31,10:00,1.08444,1.08449,1.08374,1.08376,489
2023.01.31,10:05,1.08376,1.08383,1.08243,1.08248,612
2023.01.31,10:10,1.08249,1.08262,1.08123,1.08141,733
2023.01.31,10:15,1.08142,1.08223,1.08121,1.08191,566
2023.01.31,10:20,1.08189,1.08234,1.08159,1.08234,582
2023.01.31,10:25,1.08234,1.08267,1.08211,1.08224,534
2023.01.31,10:30,1.08224,1.08225,1.08130,1.08165,448
2023.01.31,10:35,1.08169,1.08171,1.08100,1.08105,421
2023.01.31,10:40,1.08106,1.08114,1.08048,1.08066,618
2023.01.31,10:45,1.08063,1.08114,1.08054,1.08058,590
2023.01.31,10:50,1.08059,1.08081,1.08049,1.08062,354
2023.01.31,10:55,1.08061,1.08088,1.08026,1.08038,394
2023.01.31,11:00,1.08039,1.08112,1.08021,1.08096,526
2023.01.31,11:05,1.08097,1.08148,1.08088,1.08147,408
2023.01.31,11:10,1.08145,1.08193,1.08121,1.08182,387
2023.01.31,11:15,1.08188,1.08202,1.08134,1.08170,501
2023.01.31,11:20,1.08171,1.08180,1.08146,1.08165,318
2023.01.31,11:25,1.08166,1.08210,1.08156,1.08210,304
2023.01.31,11:30,1.08211,1.08268,1.08207,1.08268,431
2023.01.31,11:35,1.08266,1.08286,1.08247,1.08249,417
2023.01.31,11:40,1.08252,1.08286,1.08244,1.08281,369
2023.01.31,11:45,1.08281,1.08328,1.08233,1.08236,518
2023.01.31,11:50,1.08237,1.08254,1.08217,1.08227,368
2023.01.31,11:55,1.08228,1.08340,1.08227,1.08303,714
2023.01.31,12:00,1.08303,1.08316,1.08247,1.08284,512
2023.01.31,12:05,1.08283,1.08300,1.08262,1.08276,399
2023.01.31,12:10,1.08277,1.08290,1.08239,1.08239,366
2023.01.31,12:15,1.08242,1.08255,1.08226,1.08235,326
2023.01.31,12:20,1.08235,1.08248,1.08204,1.08243,317
2023.01.31,12:25,1.08242,1.08255,1.08227,1.08251,287
2023.01.31,12:30,1.08252,1.08271,1.08208,1.08214,421
2023.01.31,12:35,1.08216,1.08264,1.08216,1.08264,285
2023.01.31,12:40,1.08262,1.08269,1.08238,1.08267,292
2023.01.31,12:45,1.08268,1.08278,1.08243,1.08243,320
2023.01.31,12:50,1.08239,1.08263,1.08218,1.08263,306
2023.01.31,12:55,1.08262,1.08272,1.08225,1.08227,398
2023.01.31,13:00,1.08229,1.08278,1.08223,1.08274,412
2023.01.31,13:05,1.08274,1.08288,1.08243,1.08288,265
2023.01.31,13:10,1.08287,1.08299,1.08266,1.08268,272
2023.01.31,13:15,1.08267,1.08309,1.08258,1.08263,364
2023.01.31,13:20,1.08260,1.08274,1.08250,1.08252,186
2023.01.31,13:25,1.08253,1.08260,1.08215,1.08229,283
2023.01.31,13:30,1.08229,1.08273,1.08222,1.08260,325
2023.01.31,13:35,1.08265,1.08350,1.08264,1.08338,381
2023.01.31,13:40,1.08337,1.08344,1.08323,1.08328,236
2023.01.31,13:45,1.08327,1.08340,1.08313,1.08336,278
2023.01.31,13:50,1.08334,1.08353,1.08327,1.08348,249
2023.01.31,13:55,1.08350,1.08382,1.08326,1.08364,404
2023.01.31,14:00,1.08364,1.08370,1.08328,1.08352,502
2023.01.31,14:05,1.08351,1.08377,1.08343,1.08363,412
2023.01.31,14:10,1.08362,1.08377,1.08346,1.08359,277
2023.01.31,14:15,1.08358,1.08375,1.08337,1.08368,304
2023.01.31,14:20,1.08366,1.08366,1.08348,1.08356,254
2023.01.31,14:25,1.08357,1.08378,1.08342,1.08377,298
2023.01.31,14:30,1.08376,1.08388,1.08316,1.08317,295
2023.01.31,14:35,1.08316,1.08332,1.08304,1.08313,292
2023.01.31,14:40,1.08310,1.08313,1.08290,1.08301,217
2023.01.31,14:45,1.08297,1.08332,1.08296,1.08313,347
2023.01.31,14:50,1.08315,1.08326,1.08268,1.08268,329
2023.01.31,14:55,1.08267,1.08290,1.08257,1.08266,310
